BioProject,Run,EV_type,Source,disease,Disease_stage/treatment,Release_date,URL,EV isolated method,Project_Title,Project_Description
PRJNA698758,SRR13608450,sEV,Adipose|Epicardial Adipose Tissue,Coronary atherosclerosis,-,2021-02-03,https://pubmed.ncbi.nlm.nih.gov/39077165/,"Culture supernatants were collected and centrifuged at 800 g for 5 minutes and then centrifuged at 3000 g for 15 minutes. The supernatants were filtered through 0.22-μm membrane filters to remove cells and cell debris. The purified supernatants were then used to acquire exosome pellets. Exosomes were isolated by the Exosome Isolation Kit for Cell Culture Medium (polyethylene glycol precipitation method, Cat. No: E2120, WeiHui Biotech, Beijing, China) following manufacturer’s instructions.",MicroRNA Expression Profiles of Epicardial Adipose Tissue Derived Exosomes in Patients with Coronary Atherosclerosis,Both EAT and exosomes as well as miRNAs have been found to play vital roles in atherosclerosis. This study aimed to investigate the microRNA expression profiles of EAT derived exosomes in patients with coronary atherosclerosis.
PRJNA698758,SRR13608451,sEV,Adipose|Epicardial Adipose Tissue,Coronary atherosclerosis,-,2021-02-03,https://pubmed.ncbi.nlm.nih.gov/39077165/,"Culture supernatants were collected and centrifuged at 800 g for 5 minutes and then centrifuged at 3000 g for 15 minutes. The supernatants were filtered through 0.22-μm membrane filters to remove cells and cell debris. The purified supernatants were then used to acquire exosome pellets. Exosomes were isolated by the Exosome Isolation Kit for Cell Culture Medium (polyethylene glycol precipitation method, Cat. No: E2120, WeiHui Biotech, Beijing, China) following manufacturer’s instructions.",MicroRNA Expression Profiles of Epicardial Adipose Tissue Derived Exosomes in Patients with Coronary Atherosclerosis,Both EAT and exosomes as well as miRNAs have been found to play vital roles in atherosclerosis. This study aimed to investigate the microRNA expression profiles of EAT derived exosomes in patients with coronary atherosclerosis.
PRJNA698758,SRR13608452,sEV,Adipose|Epicardial Adipose Tissue,Coronary atherosclerosis,-,2021-02-03,https://pubmed.ncbi.nlm.nih.gov/39077165/,"Culture supernatants were collected and centrifuged at 800 g for 5 minutes and then centrifuged at 3000 g for 15 minutes. The supernatants were filtered through 0.22-μm membrane filters to remove cells and cell debris. The purified supernatants were then used to acquire exosome pellets. Exosomes were isolated by the Exosome Isolation Kit for Cell Culture Medium (polyethylene glycol precipitation method, Cat. No: E2120, WeiHui Biotech, Beijing, China) following manufacturer’s instructions.",MicroRNA Expression Profiles of Epicardial Adipose Tissue Derived Exosomes in Patients with Coronary Atherosclerosis,Both EAT and exosomes as well as miRNAs have been found to play vital roles in atherosclerosis. This study aimed to investigate the microRNA expression profiles of EAT derived exosomes in patients with coronary atherosclerosis.
PRJNA698758,SRR13608453,sEV,Adipose|Epicardial Adipose Tissue,Coronary atherosclerosis,-,2021-02-03,https://pubmed.ncbi.nlm.nih.gov/39077165/,"Culture supernatants were collected and centrifuged at 800 g for 5 minutes and then centrifuged at 3000 g for 15 minutes. The supernatants were filtered through 0.22-μm membrane filters to remove cells and cell debris. The purified supernatants were then used to acquire exosome pellets. Exosomes were isolated by the Exosome Isolation Kit for Cell Culture Medium (polyethylene glycol precipitation method, Cat. No: E2120, WeiHui Biotech, Beijing, China) following manufacturer’s instructions.",MicroRNA Expression Profiles of Epicardial Adipose Tissue Derived Exosomes in Patients with Coronary Atherosclerosis,Both EAT and exosomes as well as miRNAs have been found to play vital roles in atherosclerosis. This study aimed to investigate the microRNA expression profiles of EAT derived exosomes in patients with coronary atherosclerosis.
PRJNA698758,SRR13608454,sEV,Adipose|Epicardial Adipose Tissue,Coronary atherosclerosis,-,2021-02-03,https://pubmed.ncbi.nlm.nih.gov/39077165/,"Culture supernatants were collected and centrifuged at 800 g for 5 minutes and then centrifuged at 3000 g for 15 minutes. The supernatants were filtered through 0.22-μm membrane filters to remove cells and cell debris. The purified supernatants were then used to acquire exosome pellets. Exosomes were isolated by the Exosome Isolation Kit for Cell Culture Medium (polyethylene glycol precipitation method, Cat. No: E2120, WeiHui Biotech, Beijing, China) following manufacturer’s instructions.",MicroRNA Expression Profiles of Epicardial Adipose Tissue Derived Exosomes in Patients with Coronary Atherosclerosis,Both EAT and exosomes as well as miRNAs have been found to play vital roles in atherosclerosis. This study aimed to investigate the microRNA expression profiles of EAT derived exosomes in patients with coronary atherosclerosis.
PRJNA698758,SRR13608455,sEV,Adipose|Epicardial Adipose Tissue,Coronary atherosclerosis,-,2021-02-03,https://pubmed.ncbi.nlm.nih.gov/39077165/,"Culture supernatants were collected and centrifuged at 800 g for 5 minutes and then centrifuged at 3000 g for 15 minutes. The supernatants were filtered through 0.22-μm membrane filters to remove cells and cell debris. The purified supernatants were then used to acquire exosome pellets. Exosomes were isolated by the Exosome Isolation Kit for Cell Culture Medium (polyethylene glycol precipitation method, Cat. No: E2120, WeiHui Biotech, Beijing, China) following manufacturer’s instructions.",MicroRNA Expression Profiles of Epicardial Adipose Tissue Derived Exosomes in Patients with Coronary Atherosclerosis,Both EAT and exosomes as well as miRNAs have been found to play vital roles in atherosclerosis. This study aimed to investigate the microRNA expression profiles of EAT derived exosomes in patients with coronary atherosclerosis.
PRJNA698758,SRR13608456,sEV,Adipose|Epicardial Adipose Tissue,Coronary atherosclerosis,-,2021-02-03,https://pubmed.ncbi.nlm.nih.gov/39077165/,"Culture supernatants were collected and centrifuged at 800 g for 5 minutes and then centrifuged at 3000 g for 15 minutes. The supernatants were filtered through 0.22-μm membrane filters to remove cells and cell debris. The purified supernatants were then used to acquire exosome pellets. Exosomes were isolated by the Exosome Isolation Kit for Cell Culture Medium (polyethylene glycol precipitation method, Cat. No: E2120, WeiHui Biotech, Beijing, China) following manufacturer’s instructions.",MicroRNA Expression Profiles of Epicardial Adipose Tissue Derived Exosomes in Patients with Coronary Atherosclerosis,Both EAT and exosomes as well as miRNAs have been found to play vital roles in atherosclerosis. This study aimed to investigate the microRNA expression profiles of EAT derived exosomes in patients with coronary atherosclerosis.
PRJNA698758,SRR13608457,sEV,Adipose|Epicardial Adipose Tissue,Coronary atherosclerosis,-,2021-02-03,https://pubmed.ncbi.nlm.nih.gov/39077165/,"Culture supernatants were collected and centrifuged at 800 g for 5 minutes and then centrifuged at 3000 g for 15 minutes. The supernatants were filtered through 0.22-μm membrane filters to remove cells and cell debris. The purified supernatants were then used to acquire exosome pellets. Exosomes were isolated by the Exosome Isolation Kit for Cell Culture Medium (polyethylene glycol precipitation method, Cat. No: E2120, WeiHui Biotech, Beijing, China) following manufacturer’s instructions.",MicroRNA Expression Profiles of Epicardial Adipose Tissue Derived Exosomes in Patients with Coronary Atherosclerosis,Both EAT and exosomes as well as miRNAs have been found to play vital roles in atherosclerosis. This study aimed to investigate the microRNA expression profiles of EAT derived exosomes in patients with coronary atherosclerosis.
PRJNA698758,SRR13608458,sEV,Adipose|Epicardial Adipose Tissue,Coronary atherosclerosis,-,2021-02-03,https://pubmed.ncbi.nlm.nih.gov/39077165/,"Culture supernatants were collected and centrifuged at 800 g for 5 minutes and then centrifuged at 3000 g for 15 minutes. The supernatants were filtered through 0.22-μm membrane filters to remove cells and cell debris. The purified supernatants were then used to acquire exosome pellets. Exosomes were isolated by the Exosome Isolation Kit for Cell Culture Medium (polyethylene glycol precipitation method, Cat. No: E2120, WeiHui Biotech, Beijing, China) following manufacturer’s instructions.",MicroRNA Expression Profiles of Epicardial Adipose Tissue Derived Exosomes in Patients with Coronary Atherosclerosis,Both EAT and exosomes as well as miRNAs have been found to play vital roles in atherosclerosis. This study aimed to investigate the microRNA expression profiles of EAT derived exosomes in patients with coronary atherosclerosis.
PRJNA698758,SRR13608459,sEV,Adipose|Epicardial Adipose Tissue,Coronary atherosclerosis,-,2021-02-03,https://pubmed.ncbi.nlm.nih.gov/39077165/,"Culture supernatants were collected and centrifuged at 800 g for 5 minutes and then centrifuged at 3000 g for 15 minutes. The supernatants were filtered through 0.22-μm membrane filters to remove cells and cell debris. The purified supernatants were then used to acquire exosome pellets. Exosomes were isolated by the Exosome Isolation Kit for Cell Culture Medium (polyethylene glycol precipitation method, Cat. No: E2120, WeiHui Biotech, Beijing, China) following manufacturer’s instructions.",MicroRNA Expression Profiles of Epicardial Adipose Tissue Derived Exosomes in Patients with Coronary Atherosclerosis,Both EAT and exosomes as well as miRNAs have been found to play vital roles in atherosclerosis. This study aimed to investigate the microRNA expression profiles of EAT derived exosomes in patients with coronary atherosclerosis.
