BioProject,Run,EV_type,Source,disease,Disease_stage/treatment,Release_date,URL,EV isolated method,Project_Title,Project_Description
PRJEB65352,ERR11880648,sEV,Urine,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880652,sEV,Urine,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880653,sEV,Blood|Serum,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880654,sEV,Blood|Serum,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880655,sEV,Blood|Serum,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880656,sEV,Blood|Serum,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880657,sEV,Blood|Serum,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880658,sEV,Blood|Serum,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880659,sEV,Blood|Serum,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880660,sEV,Blood|Serum,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880661,sEV,Blood|Plasma,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880662,sEV,Blood|Plasma,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880663,sEV,Blood|Plasma,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880664,sEV,Blood|Plasma,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880665,sEV,Blood|Plasma,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880666,sEV,Blood|Plasma,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
PRJEB65352,ERR11880667,sEV,Blood|Plasma,Prostate cancer,-,2023-09-13,https://www.nature.com/articles/s41598-023-45409-4,-,Rapid purification and multiparametric characterization of circulating small extracellular vesicles utilizing a label-free lab-on-a-chip device,Exosomes were isolated from various biofluids from cancer patients using a novel device and sequenced to validate the device.
