BioProject,Run,EV_type,Source,disease,Disease_stage/treatment,Release_date,URL,EV isolated method,Project_Title,Project_Description
PRJNA1127207,SRR29500199,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500200,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500201,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500202,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500203,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500204,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500205,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500206,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500207,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500208,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500209,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500210,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
