BioProject,Run,EV_type,Source,disease,Disease_stage/treatment,Release_date,URL,EV isolated method,Project_Title,Project_Description
PRJNA681981,SRR13179635,sEV,Blood|Serum,Kidney failure,-,2021-12-31,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA681981/,-,Serum exosomes snRNA sequencing,To explore the relationship between serum exosomal miRNA and internal fistula thrombosis in dialysis patients
PRJNA681981,SRR13179636,sEV,Blood|Serum,Kidney failure,-,2021-12-31,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA681981/,-,Serum exosomes snRNA sequencing,To explore the relationship between serum exosomal miRNA and internal fistula thrombosis in dialysis patients
PRJNA681981,SRR13179637,sEV,Blood|Serum,Kidney failure,-,2021-12-31,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA681981/,-,Serum exosomes snRNA sequencing,To explore the relationship between serum exosomal miRNA and internal fistula thrombosis in dialysis patients
PRJNA681981,SRR13179638,sEV,Blood|Serum,Kidney failure,-,2021-12-31,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA681981/,-,Serum exosomes snRNA sequencing,To explore the relationship between serum exosomal miRNA and internal fistula thrombosis in dialysis patients
PRJNA681981,SRR13179639,sEV,Blood|Serum,Kidney failure,-,2021-12-31,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA681981/,-,Serum exosomes snRNA sequencing,To explore the relationship between serum exosomal miRNA and internal fistula thrombosis in dialysis patients
PRJNA681981,SRR13179640,sEV,Blood|Serum,Kidney failure,-,2021-12-31,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA681981/,-,Serum exosomes snRNA sequencing,To explore the relationship between serum exosomal miRNA and internal fistula thrombosis in dialysis patients
PRJNA681981,SRR13179641,sEV,Blood|Serum,Kidney failure,-,2021-12-31,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA681981/,-,Serum exosomes snRNA sequencing,To explore the relationship between serum exosomal miRNA and internal fistula thrombosis in dialysis patients
PRJNA681981,SRR13179642,sEV,Blood|Serum,Kidney failure,-,2021-12-31,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA681981/,-,Serum exosomes snRNA sequencing,To explore the relationship between serum exosomal miRNA and internal fistula thrombosis in dialysis patients
PRJNA681981,SRR13179643,sEV,Blood|Serum,Kidney failure,-,2021-12-31,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA681981/,-,Serum exosomes snRNA sequencing,To explore the relationship between serum exosomal miRNA and internal fistula thrombosis in dialysis patients
PRJNA681981,SRR13179644,sEV,Blood|Serum,Kidney failure,-,2021-12-31,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA681981/,-,Serum exosomes snRNA sequencing,To explore the relationship between serum exosomal miRNA and internal fistula thrombosis in dialysis patients
PRJNA681981,SRR13179645,sEV,Blood|Serum,Kidney failure,-,2021-12-31,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA681981/,-,Serum exosomes snRNA sequencing,To explore the relationship between serum exosomal miRNA and internal fistula thrombosis in dialysis patients
PRJNA681981,SRR13179646,sEV,Blood|Serum,Kidney failure,-,2021-12-31,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA681981/,-,Serum exosomes snRNA sequencing,To explore the relationship between serum exosomal miRNA and internal fistula thrombosis in dialysis patients
PRJNA681981,SRR13179647,sEV,Blood|Serum,Kidney failure,-,2021-12-31,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA681981/,-,Serum exosomes snRNA sequencing,To explore the relationship between serum exosomal miRNA and internal fistula thrombosis in dialysis patients
PRJNA681981,SRR13179648,sEV,Blood|Serum,Kidney failure,-,2021-12-31,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA681981/,-,Serum exosomes snRNA sequencing,To explore the relationship between serum exosomal miRNA and internal fistula thrombosis in dialysis patients
